acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,song_title,artist
0.0563,0.729,0.561,0,0.0657,-7.162,0.028,95.981,0.395,All I Have to Give,Backstreet Boys
0.117,0.697,0.856,0,0.287,-4.439,0.0752,104.202,0.732,The Call,Backstreet Boys
0.24,0.683,0.687,0,0.131,-5.833,0.0274,99.035,0.486,I Want It That Way,Backstreet Boys
0.245,0.634,0.624,0,0.0767,-5.095,0.0255,167.992,0.668,Show Me the Meaning of Being Lonely,Backstreet Boys
0.252,0.571,0.77,0,0.154,-5.46,0.03,96.09,0.529,Shape of My Heart,Backstreet Boys
0.0522,0.862,0.479,0.00126,0.589,-9.199,0.0646,109.878,0.919,I'll Be Missing You (feat. 112),Diddy
0.397,0.66,0.707,0,0.211,-5.758,0.208,89.279,0.779,I Need A Girl (Part One) (feat. Usher & Loon),Diddy
0.31,0.596,0.661,0,0.0847,-6.239,0.226,129.491,0.864,Where the Party At,Jagged Edge
0.26,0.725,0.487,1.09E-05,0.431,-5.959,0.0368,136.086,0.595,I Wanna Know,Joe
0.00819,0.651,0.645,0,0.0919,-6.741,0.223,96.394,0.668,Stay,Ne-Yo
0.273,0.699,0.592,0,0.202,-8.298,0.262,94.933,0.587,So Sick,Ne-Yo
0.304,0.654,0.564,0,0.107,-7.186,0.235,86.948,0.458,When You're Mad,Ne-Yo
0.265,0.622,0.503,0.000473,0.0596,-6.417,0.0433,93.984,0.6,Sexy Love,Ne-Yo
0.117,0.634,0.528,2.26E-06,0.0565,-8.834,0.0309,128,0.187,All My Life,K-Ci & JoJo
0.0786,0.779,0.711,2.40E-05,0.373,-4.054,0.144,96.472,0.857,Take Me There - Remix,Blackstreet
0.0058,0.686,0.952,0.00333,0.283,-5.169,0.0458,104.889,0.641,MMMBop,Hanson
0.0565,0.78,0.69,8.19E-05,0.0716,-4.958,0.0445,98.002,0.327,Case Of The Ex (Whatcha Gonna Do),Mýa
0.207,0.833,0.677,3.92E-06,0.286,-6.413,0.103,132.876,0.731,My Love Is Like...Wo - Main Mix/Album Version,Mýa
0.00373,0.592,0.562,3.23E-05,0.223,-6.869,0.0239,90.16,0.2,Angel of Mine - Radio Mix,Monica
0.243,0.652,0.473,0,0.134,-7.981,0.0313,123.208,0.36,For You I Will,Monica
0.0862,0.621,0.579,0,0.0827,-8.574,0.221,82.897,0.415,Two Wrongs,Wyclef Jean
0.0925,0.685,0.784,0,0.314,-4.971,0.11,90.89,0.734,Take Me As I Am,Wyclef Jean
0.0772,0.733,0.744,0,0.341,-3.51,0.0553,92.515,0.528,Sweetest Girl (Dollar Bill),Wyclef Jean
0.0138,0.701,0.457,0,0.054,-8.562,0.0311,127.925,0.292,Slow Jam,Usher
0.218,0.408,0.582,0,0.159,-8.305,0.0508,114.926,0.34,Ironic - 2015 Remastered,Alanis Morissette
0.0227,0.816,0.5,1.53E-06,0.0733,-4.551,0.03,124.037,0.654,U Got It Bad,Usher
0.257,0.662,0.507,0,0.0465,-8.238,0.118,86.412,0.652,My Boo,Usher
0.466,0.635,0.54,0,0.0524,-8.122,0.0246,99.99,0.586,Don't Love You No More (I'm Sorry),Craig David
0.163,0.622,0.593,0,0.0979,-8.352,0.0916,94.364,0.595,Let Me Love You,Mario
0.00541,0.538,0.677,0,0.236,-6.099,0.187,132.346,0.919,Just a Friend 2002 - Radio Edit,Mario
0.273,0.713,0.678,0,0.149,-3.525,0.102,138.009,0.738,Say My Name,Destiny's Child
0.00543,0.771,0.685,0.00157,0.0537,-4.639,0.0567,88.997,0.683,"Jumpin', Jumpin'",Destiny's Child
0.362,0.73,0.602,3.69E-06,0.169,-3.782,0.206,97.954,0.932,"Independent Women, Pt. I",Destiny's Child
0.139,0.845,0.576,0,0.0764,-5.15,0.153,127.641,0.455,"Bills, Bills, Bills",Destiny's Child
0.102,0.721,0.723,4.40E-06,0.0651,-7.08,0.0631,88.933,0.769,No More (Baby I'ma Do Right),3LW
0.0382,0.518,0.666,2.47E-05,0.289,-5.306,0.0313,130.048,0.254,Summer Is Over feat. Sara Bareilles,Jon McLaughlin
0.201,0.415,0.661,0,0.143,-4.629,0.0296,156.177,0.283,Beautiful Disaster,Jon McLaughlin
0.245,0.319,0.664,0,0.0812,-4.85,0.0357,112.377,0.441,Human,Jon McLaughlin
0.787,0.386,0.248,1.49E-06,0.143,-11.42,0.0291,106.259,0.153,So Close,Jon McLaughlin
0.0193,0.439,0.906,0,0.373,-4.8,0.0439,161.905,0.69,In Love With a Girl,Gavin DeGraw
0.789,0.764,0.348,0,0.0997,-7.98,0.0643,119.651,0.773,Simple Love Song,Anuhea
0.214,0.685,0.607,0,0.345,-5.301,0.0431,125.011,0.463,Honeymoon Avenue,Ariana Grande
0.413,0.454,0.521,0,0.119,-4.143,0.0285,72.28,0.231,Tattooed Heart,Ariana Grande
0.831,0.4,0.337,0,0.0934,-7.404,0.0355,108.196,0.354,Almost Is Never Enough,Nathan Sykes
0.789,0.664,0.32,0,0.152,-7.356,0.0322,141.916,0.71,Perfect Harmony,Rags Cast
0.268,0.562,0.659,0,0.133,-5.234,0.0824,87.539,0.246,Pyramid (feat. Iyaz),Charice
0.74,0.637,0.659,0,0.227,-6.964,0.0409,102.029,0.531,Best Friend,Jason Chen
0.962,0.47,0.271,0,0.106,-8.335,0.0392,129.623,0.396,Over And Over Again,Nathan Sykes
0.126,0.758,0.699,0,0.0643,-4.217,0.051,95.011,0.724,Put Your Arms Around Me,Natasha Bedingfield
0.0269,0.704,0.604,0,0.0835,-4.865,0.0308,115.48,0.486,Try Everything,Shakira
0.39,0.712,0.62,0,0.0994,-4.187,0.0888,99.953,0.519,Starving,Hailee Steinfeld
0.00406,0.616,0.709,2.56E-06,0.501,-6.134,0.0312,122.984,0.545,I Dare You,Bea Miller
0.771,0.658,0.566,0,0.167,-6.179,0.0259,80.035,0.513,Force of Nature,Bea Miller
0.0305,0.555,0.79,0,0.094,-5.777,0.0507,79.016,0.519,Perfect Picture,Bea Miller
0.0278,0.51,0.708,3.86E-06,0.117,-3.092,0.051,188.058,0.767,Tangled Up In Me,Skye Sweetnam
0.0273,0.487,0.759,0,0.165,-4.849,0.0405,80.958,0.238,Why Can't I?,Liz Phair
0.0901,0.635,0.977,2.61E-06,0.241,-3.213,0.0588,111.955,0.431,God Is a DJ,P!nk
0.0637,0.406,0.638,0,0.107,-6.085,0.13,177.916,0.404,Save My Soul,JoJo
0.0368,0.277,0.604,0,0.365,-3.778,0.062,199.519,0.28,Mad Love.,JoJo
0.19,0.776,0.507,0,0.12,-5.752,0.0405,98.051,0.51,Secret Love,JoJo
0.122,0.498,0.586,0,0.106,-5.936,0.31,81.945,0.489,Dear No One,Tori Kelly
0.466,0.657,0.485,0,0.0889,-5.634,0.0672,135.805,0.402,First Heartbreak,Tori Kelly
0.104,0.652,0.621,5.30E-06,0.0382,-8.677,0.263,169.983,0.647,Video,India.Arie
0.152,0.494,0.542,0,0.101,-6.995,0.0277,81.34,0.246,"Beauty and the Beast - From ""Beauty and the Beast""",Ariana Grande
0.0458,0.732,0.772,0,0.76,-7.974,0.0382,130.14,0.763,I2I,Tevin Campbell
0.00411,0.557,0.796,0,0.0951,-4.147,0.0482,127.999,0.452,Confetti Falling,Big Time Rush
0.211,0.627,0.669,2.72E-06,0.111,-9.985,0.0412,94.029,0.5,You Gotta Be,Des'ree
0.429,0.616,0.401,0,0.161,-7.318,0.0344,143.75,0.354,Can't Blame a Girl for Trying,Sabrina Carpenter
0.00486,0.586,0.637,2.97E-06,0.112,-6.621,0.0274,88.025,0.331,Eyes Wide Open,Sabrina Carpenter
0.00397,0.763,0.569,7.85E-05,0.0755,-5.585,0.0401,122.988,0.751,"Wildside - From ""Adventures in Babysitting""",Sofia Carson
0.256,0.539,0.658,0,0.286,-5.109,0.0295,136.357,0.494,Can I Have This Dance,High School Musical Cast
0.4,0.679,0.657,0,0.0497,-9.897,0.0255,97.8,0.558,Hold On,Wilson Phillips
0.0156,0.627,0.871,4.63E-06,0.23,-4.403,0.0336,129.059,0.677,Be My Baby,Bea Miller
0.828,0.717,0.32,0,0.107,-8.393,0.0283,107.946,0.331,Photograph (feat. Bea Miller),Boyce Avenue
0.41,0.694,0.472,0,0.233,-8.62,0.0281,95.002,0.466,Closer (feat. Sarah Hyland),Boyce Avenue
0.299,0.51,0.602,0,0.126,-6.317,0.0616,148.077,0.305,"Flashlight (Sweet Life Mix) - From ""Pitch Perfect 2"" Soundtrack",Hailee Steinfeld
0.382,0.428,0.514,0,0.186,-5.021,0.0271,135.819,0.141,From This Moment On,Shania Twain
0.45,0.551,0.527,0,0.0867,-7.119,0.0302,133.758,0.662,You're Still The One,Shania Twain
0.0136,0.523,0.828,0.000255,0.165,-4.696,0.0762,96.952,0.473,Everywhere,Michelle Branch
0.00509,0.571,0.89,0,0.0769,-1.6,0.0395,110.958,0.725,Just The Girl,The Click Five
0.0535,0.5,0.802,0,0.103,-4.205,0.104,174.039,0.743,Pieces Of Me,Ashlee Simpson
0.000668,0.493,0.956,0,0.416,-4.221,0.138,160.006,0.467,She Looks So Perfect,5 Seconds of Summer
0.00216,0.659,0.9,0,0.111,-4.856,0.0317,118.04,0.882,She's Kinda Hot,5 Seconds of Summer
0.0236,0.92,0.654,0.0158,0.0359,-3.051,0.0401,117.046,0.856,Billie Jean,Michael Jackson
0.0491,0.779,0.867,7.98E-06,0.197,-3.704,0.0457,138.858,0.918,Beat It - Single Version,Michael Jackson
0.11,0.758,0.927,0.0285,0.374,-2.768,0.0509,115.076,0.953,Black or White - Single Version,Michael Jackson
0.0367,0.608,0.816,0.000554,0.116,-5.926,0.11,114.484,0.497,The Way You Make Me Feel,Michael Jackson
0.43,0.794,0.798,1.15E-05,0.114,-5.639,0.0366,100.338,0.268,Man In The Mirror,Michael Jackson
0.23,0.888,0.815,0.000424,0.127,-4.909,0.0404,127.273,0.96,P.Y.T. (Pretty Young Thing),Michael Jackson
0.00388,0.492,0.797,0,0.466,-4.666,0.0388,79.513,0.533,Ultimate,Lindsay Lohan
0.107,0.632,0.518,0,0.354,-6.126,0.0313,90.007,0.45,If I Were a Boy,Beyoncé
0.143,0.658,0.696,0,0.131,-4.293,0.0707,85.998,0.655,With You,Chris Brown
0.0371,0.672,0.819,0.000184,0.203,-4.457,0.0463,120.013,0.452,Forever,Chris Brown
0.309,0.421,0.407,0.000961,0.11,-7.445,0.0267,139.028,0.168,A Thousand Years,Christina Perri
0.0345,0.589,0.83,0,0.344,-5.547,0.0984,94.999,0.595,Gave Me Something,Jess Glynne
0.00159,0.642,0.823,0,0.0776,-5.717,0.0289,122.977,0.441,Hold My Hand,Jess Glynne
0.106,0.677,0.437,0,0.0897,-7.413,0.0322,108.054,0.455,"When Will My Life Begin - From ""Tangled""/Soundtrack Version",Mandy Moore
0.845,0.24,0.16,0,0.0842,-14.213,0.0301,92.742,0.199,"I See the Light - From ""Tangled""/Soundtrack Version",Mandy Moore
0.0647,0.575,0.886,0.000187,0.709,-5.182,0.034,96.308,0.608,Torn,Natalie Imbruglia
0.197,0.794,0.891,9.04E-05,0.136,-6.918,0.0439,104.315,0.813,Ain't Nobody,Chaka Khan
0.0029,0.555,0.63,0.00681,0.336,-13.11,0.0353,128.661,0.488,Dreams,The Cranberries
0.307,0.556,0.517,0.00115,0.077,-8.769,0.0287,169.938,0.779,I Knew I Loved You,Savage Garden
0.413,0.625,0.426,0,0.116,-8.392,0.0271,110.018,0.123,Un-Break My Heart,Toni Braxton
0.0704,0.689,0.677,0,0.0877,-6.36,0.0326,153.919,0.265,Breathe Again,Toni Braxton
0.0117,0.852,0.563,1.96E-05,0.119,-8.663,0.0377,92.112,0.887,You're Makin' Me High,Toni Braxton
0.371,0.814,0.431,0,0.335,-9.125,0.0936,129.957,0.546,My Little Secret,Xscape
0.0527,0.701,0.383,0,0.0525,-9.016,0.0284,135.877,0.241,One Of Those Love Songs,Xscape
0.415,0.773,0.309,0.00014,0.111,-8.5,0.0339,128.105,0.411,Softest Place On Earth,Xscape
0.311,0.657,0.456,0,0.0922,-8.917,0.0345,115.4,0.181,The Arms of the One Who Loves You,Xscape
0.00947,0.739,0.947,2.99E-05,0.326,-1.915,0.0412,88.009,0.762,He Wasn't Man Enough,Toni Braxton
0.259,0.534,0.642,0,0.29,-3.971,0.0504,92.963,0.139,Secret Love Song,Little Mix
0.784,0.485,0.332,0.000122,0.146,-9.244,0.0338,130.813,0.255,I Can't Fall in Love Without You,Zara Larsson
0.965,0.71,0.0565,0,0.0889,-15.099,0.0534,123.994,0.352,Lost Boy,Ruth B.
0.524,0.849,0.531,0,0.0693,-5.534,0.258,91.927,0.771,Yesterday,Atmosphere
0.622,0.413,0.439,0.00562,0.0704,-8.537,0.031,97.942,0.336,Honest,Joseph
0.904,0.513,0.274,9.27E-06,0.1,-13.577,0.0289,129.834,0.381,When Will I Learn,Kina Grannis
0.701,0.447,0.288,1.56E-06,0.0915,-9.131,0.0298,139.522,0.352,Lady Brain,The Harmaleighs
0.265,0.546,0.76,7.47E-05,0.0948,-6.763,0.0428,151.456,0.461,Cleopatra,The Lumineers
0.286,0.614,0.549,2.64E-06,0.142,-6.986,0.0516,77.926,0.255,Heavy,Birdtalker
0.0299,0.604,0.841,0.00382,0.136,-5.145,0.0423,138.976,0.585,Celeste,Ezra Vine
0.859,0.606,0.411,0.00247,0.252,-11.765,0.0316,117.819,0.234,Don't Say,Lullanas
0.323,0.661,0.544,0.0222,0.0871,-11.193,0.0304,139.012,0.307,Like Home,Colin & Caroline
0.395,0.644,0.523,0,0.093,-7.66,0.0378,95.966,0.453,I Know,Sammy Brue
0.208,0.645,0.52,0,0.0842,-7.417,0.0576,169.986,0.395,Adventurers,Holley Maher
0.0897,0.499,0.94,7.28E-05,0.109,-2.741,0.0332,112.02,0.451,Back to You,WILD
0.185,0.52,0.497,0.00785,0.109,-9.925,0.0403,148.895,0.41,Memorial Day,The Accidentals
0.0754,0.655,0.873,0,0.105,-4.992,0.0692,130.018,0.571,Fire,Majozi
0.245,0.602,0.771,0,0.107,-4.494,0.04,125.024,0.387,I Keep Ticking On,The Harmaleighs
0.266,0.626,0.601,0.00405,0.112,-6.4,0.0309,120.046,0.187,Automatic,Castro
0.58,0.599,0.699,0.276,0.108,-7.588,0.1,120.927,0.312,Ohio - filous Remix,Damien Jurado
0.0331,0.678,0.783,1.51E-05,0.134,-4.672,0.0828,102,0.687,I Took A Pill In Ibiza - Seeb Remix,Mike Posner
0.0816,0.611,0.487,0.116,0.111,-10.629,0.0275,105.034,0.667,Bath Salts,Travis Hayes
0.994,0.206,0.0347,0.828,0.131,-25.351,0.0431,67.584,0.0378,"Nocturne No.1 In B Flat Minor, Op.9 No.1",Frédéric Chopin
0.00832,0.64,0.864,0,0.123,-6.576,0.0315,102.026,0.735,Semi-Charmed Life,Third Eye Blind
0.211,0.581,0.817,1.42E-06,0.246,-6.542,0.0382,141.607,0.772,Mr. Jones,Counting Crows
0.00162,0.543,0.912,2.10E-06,0.0565,-10.71,0.0601,103.731,0.83,Two Princes,Spin Doctors
9.24E-05,0.547,0.693,5.46E-05,0.113,-8.786,0.0353,119.567,0.581,Save Tonight,Eagle-Eye Cherry
0.00117,0.464,0.785,1.46E-06,0.328,-7.42,0.0436,153.005,0.505,Hey Jealousy,Gin Blossoms
0.000372,0.615,0.657,0.0204,0.132,-6.873,0.029,109.95,0.78,Good,Better Than Ezra
0.00131,0.417,0.946,0,0.154,-4.056,0.0507,95.245,0.501,If You Could Only See,Tonic
0.171,0.618,0.896,0,0.0875,-5.357,0.0307,113.961,0.727,You Get What You Give,New Radicals
0.00913,0.638,0.666,0.000843,0.111,-7.056,0.0233,100.01,0.474,Why I'm Here,Oleander
0.00468,0.499,0.873,0,0.165,-3.902,0.0386,142.726,0.869,Lump,The Presidents Of The United States Of America
0.0108,0.743,0.67,0.0702,0.22,-4.547,0.0293,110.832,0.934,Someday - Remastered,Sugar Ray
0.0558,0.6,0.811,6.82E-06,0.109,-7.693,0.0788,124.303,0.601,All I Want,Toad The Wet Sprocket
0.0067,0.42,0.672,0,0.108,-7.902,0.027,168.019,0.459,Push,Matchbox Twenty
0.16,0.561,0.555,0,0.114,-9.734,0.0287,134.369,0.509,What's Up?,4 Non Blondes
0.000891,0.481,0.94,0,0.0939,-5.204,0.066,96.493,0.643,Absolutely (Story of a Girl) - Radio Mix,Nine Days
0.417,0.566,0.804,0,0.112,-5.783,0.0364,149.989,0.868,Roll To Me,Del Amitri
0.0437,0.637,0.846,0,0.105,-3.663,0.0346,103.119,0.596,Hey Leonardo (She Likes Me For Me),Blessid Union Of Souls
0.114,0.483,0.818,0,0.367,-7.666,0.0444,175.668,0.69,Inside Out,Eve 6
0.219,0.701,0.261,0,0.0821,-19.846,0.0938,97.042,0.895,Blister in the Sun - 2002 Remastered Version,Violent Femmes
0.00971,0.498,0.685,0.775,0.365,-11.795,0.0394,112.49,0.781,Cannonball,The Breeders
0.00133,0.291,0.79,5.61E-06,0.0811,-5.683,0.0363,155.667,0.493,Iris,The Goo Goo Dolls
0.0271,0.48,0.891,3.24E-06,0.185,-5.001,0.0332,123.961,0.646,Into Your Arms,The Lemonheads
0.25,0.58,0.575,1.83E-05,0.0813,-7.72,0.0231,92.934,0.372,Mmm Mmm Mmm Mmm,Crash Test Dummies
0.35,0.926,0.916,6.17E-06,0.0234,-2.221,0.0929,110.007,0.903,Hollaback Girl,Gwen Stefani
0.0584,0.967,0.583,0,0.0519,-5.562,0.0789,117,0.965,SexyBack,Justin Timberlake
0.0823,0.741,0.748,0,0.34,-6.299,0.0264,127.965,0.616,I Gotta Feeling,The Black Eyed Peas
0.185,0.757,0.725,5.56E-05,0.568,-4.86,0.0315,92.96,0.887,...Baby One More Time,Britney Spears
0.173,0.618,0.794,0.000226,0.144,-6.985,0.126,175.822,0.919,Genie In A Bottle (Album Version),Christina Aguilera
0.139,0.671,0.727,0,0.123,-7.585,0.035,102.358,0.82,Fantasy,Mariah Carey
0.0251,0.743,0.675,0.000717,0.0685,-4.267,0.0953,92.909,0.604,No Scrubs,TLC
0.0661,0.639,0.849,0.02,0.15,-5.474,0.0361,90.562,0.668,Drive,Incubus
0.00129,0.494,0.946,0,0.398,-2.757,0.0637,103.408,0.713,My Own Worst Enemy,Lit
0.101,0.768,0.864,0,0.162,-6.145,0.0324,110.008,0.876,Wannabe - Radio Edit,Spice Girls
0.0028,0.686,0.915,7.16E-06,0.233,-4.447,0.0364,110.054,0.784,Tearin' up My Heart - Radio Edit,*NSYNC
0.313,0.593,0.642,0.000582,0.0804,-7.284,0.0299,76.403,0.755,I Try,Macy Gray
0.25,0.295,0.593,0,0.236,-7.572,0.0555,85.482,0.361,Ironic,Alanis Morissette
1.92E-05,0.439,0.931,1.21E-05,0.193,-2.59,0.0473,135.944,0.516,Learn to Fly,Foo Fighters
0.16,0.609,0.923,4.73E-06,0.295,-3.908,0.0338,115.996,0.96,Smooth,Santana
0.161,0.667,0.728,0,0.199,-5.476,0.0272,99.014,0.449,I Want It That Way,Backstreet Boys
0.43,0.566,0.705,0,0.109,-7.569,0.0311,168.152,0.785,Truly Madly Deeply,Savage Garden
0.0534,0.748,0.939,0,0.32,-4.288,0.0341,104.001,0.962,(You Drive Me) Crazy,Britney Spears
0.0962,0.72,0.898,0,0.0675,-3.701,0.0997,143.431,0.964,Pretty Fly (For a White Guy),The Offspring
0.0449,0.706,0.893,1.04E-06,0.301,-4.355,0.0449,108.006,0.616,Everybody (Backstreet's Back) - Radio Edit,Backstreet Boys
0.153,0.831,0.921,0.00213,0.305,-2.383,0.0581,108.002,0.808,Remember the Time,Michael Jackson
0.0863,0.675,0.553,7.58E-06,0.118,-7.775,0.0486,90.02,0.57,Meet Virginia,Train
0.363,0.622,0.692,0.000158,0.193,-6.97,0.0276,112.053,0.758,Last Kiss,Pearl Jam
0.000501,0.749,0.745,0.00403,0.333,-10.625,0.164,101.972,0.461,Jump,Kris Kross
0.0296,0.6,0.931,7.10E-05,0.392,-4.647,0.0734,140.123,0.527,"Girls, Girls, Girls",Mötley Crüe
0.0475,0.559,0.868,0.000176,0.776,-5.276,0.17,156.295,0.608,Don't Stop Me Now - Remastered 2011,Queen
0.632,0.631,0.363,4.64E-05,0.084,-14.331,0.0336,138.367,0.268,Coming Around Again,Carly Simon
0.284,0.778,0.824,0,0.405,-5.892,0.0712,100.024,0.767,Hips Don't Lie,Shakira
0.00542,0.875,0.631,2.54E-06,0.127,-3.475,0.099,120.002,0.552,Don't Cha,The Pussycat Dolls
0.00281,0.633,0.976,1.29E-05,0.382,-5.362,0.0519,142.027,0.471,Every time we touch,Cascada
0.101,0.835,0.687,0,0.132,-3.18,0.184,94.059,0.826,Where Is The Love?,The Black Eyed Peas
0.0446,0.853,0.676,3.37E-05,0.0514,-5.533,0.0715,122.65,0.558,Don't Stop The Music,Rihanna
0.0559,0.514,0.911,0,0.775,-2.027,0.41,161.109,0.614,Survivor,Destiny's Child
0.00125,0.649,0.815,4.31E-05,0.671,-3.796,0.0415,126.03,0.774,Last Friday Night (T.G.I.F.),Katy Perry
0.265,0.793,0.832,6.84E-06,0.207,-4.861,0.0405,107.647,0.859,"Whenever, Wherever",Shakira
0.12,0.851,0.806,1.39E-06,0.122,-4.618,0.0788,119.002,0.769,Poker Face,Lady Gaga
0.0572,0.585,0.776,7.74E-06,0.3,-5.898,0.0459,77.987,0.43,Complicated,Avril Lavigne
0.132,0.658,0.781,0,0.0877,-8.759,0.124,168.883,0.929,Das Lied Der Schluempfe,Vader Abraham
0.121,0.81,0.885,3.39E-06,0.191,-10.116,0.0659,107.024,0.853,Because We Want To,Billie Piper
0.0174,0.757,0.902,6.04E-06,0.0975,-6.747,0.0369,130.05,0.853,Cheeky Song (Touch My Bum),The Cheeky Girls
0.00599,0.618,0.96,0,0.058,-6.382,0.0327,131.988,0.949,Agadoo - original,Black Lace
0.0561,0.766,0.725,0,0.0942,-6.36,0.0294,121.797,0.964,Achy Breaky Heart,Billy Ray Cyrus
0.00733,0.845,0.768,5.04E-06,0.0575,-5.448,0.188,100,0.954,Jenny from the Block - Track Masters Remix,Jennifer Lopez
0.0581,0.64,0.947,0,0.0656,-3.925,0.102,145.108,0.68,Look At Me,Geri Halliwell
0.0803,0.524,0.429,1.37E-05,0.0726,-10.064,0.0279,131.206,0.237,(Everything I Do) I Do It For You,Bryan Adams
0.573,0.498,0.467,0,0.103,-7.283,0.03,117.78,0.402,Against All Odds (Take a Look at Me Now),Mariah Carey
0.284,0.672,0.709,0.000608,0.083,-7.884,0.0232,98.972,0.652,Anyone Can Fall In Love,Anita Dobson
0.674,0.528,0.271,0,0.19,-12.762,0.0299,136.08,0.49,There's No One Quite Like Grandma - 2003 Remastered Version,St. Winifred's School Choir
0.453,0.511,0.453,0.000212,0.0865,-6.803,0.0314,138.309,0.142,Earth Song - Remastered Version,Michael Jackson
0.342,0.53,0.445,4.28E-06,0.0423,-10.907,0.0318,77.092,0.495,The Lady In Red,Chris de Burgh
0.707,0.433,0.364,3.75E-06,0.171,-8.842,0.0293,98.981,0.0384,"My Heart Will Go On (Love Theme from ""Titanic"")",Céline Dion
0.267,0.563,0.847,0,0.243,-6.19,0.325,82.757,0.81,Can I Touch You...There?,Michael Bolton
0.25,0.764,0.811,0.000112,0.198,-5.245,0.0323,95.024,0.967,Lucky,Britney Spears
0.00754,0.653,0.933,0,0.0574,-6.041,0.0522,132.965,0.413,Believe,Cher
0.422,0.927,0.721,4.36E-05,0.0422,-12.561,0.0908,103.018,0.966,Macarena,Los Del Rio
0.16,0.85,0.623,0.523,0.0395,-12.256,0.034,119.891,0.963,Boys,Sabrina
0.441,0.762,0.705,0,0.118,-5.082,0.0991,119.439,0.776,Shaddap You Face,Joe Dolce
0.0336,0.959,0.545,0,0.15,-14.855,0.0623,115.266,0.733,Ice Ice Baby,Vanilla Ice
0.154,0.664,0.679,0.000307,0.0694,-9.08,0.0298,104.851,0.728,Touch Me (I Want Your Body),Samantha Fox
0.719,0.836,0.395,1.40E-05,0.0694,-12.015,0.0336,104.058,0.575,Grandad,Clive Dunn
0.537,0.191,0.664,1.23E-06,0.353,-4.125,0.0456,203.822,0.545,Puppy Love,Donny Osmond
0.00769,0.771,0.812,0.0013,0.37,-6.113,0.133,97.721,0.524,Girl You Know It's True,Milli Vanilli
0.0588,0.653,0.748,0,0.194,-6.323,0.211,172.008,0.809,Mysterious Girl,Peter Andre
0.721,0.366,0.363,0.000636,0.154,-9.768,0.0288,132.758,0.262,Every Loser Wins,Nick Berry
0.00513,0.685,0.948,0.00347,0.17,-5.182,0.0457,104.881,0.627,MMMBop,Hanson
0.677,0.423,0.655,0,0.317,-5.374,0.0812,103.72,0.298,I'd Do Anything For Love (But I Won't Do That),Meat Loaf
0.483,0.687,0.724,0,0.057,-4.206,0.069,139.705,0.974,"To Roz Bikini (Itsy, Bitsy, Teenie, Weenie)",Polina
0.00141,0.895,0.883,0.000383,0.274,-8.919,0.216,131.644,0.893,Hoochie Mama,2 LIVE CREW
0.0459,0.616,0.91,0,0.343,-3.004,0.0386,144.073,0.684,Rockstar,Nickelback
0.288,0.668,0.897,0,0.513,-3.982,0.255,95.952,0.512,Miracles,Insane Clown Posse
0.0364,0.549,0.576,1.94E-06,0.147,-6.282,0.0263,118.709,0.462,Fuck You Bitch,Wheeler Walker Jr.
0.141,0.615,0.403,0,0.0706,-17.264,0.102,80.171,0.707,Fog On the Tyne,Lindisfarne
0.0423,0.854,0.903,0.00576,0.316,-6.821,0.147,131.02,0.818,Cha Cha Slide,Mr. C
0.00135,0.446,0.764,0,0.099,-5.042,0.033,172.094,0.52,How You Remind Me - LP Mix,Nickelback
0.000204,0.614,0.873,0.504,0.346,-6.353,0.0616,132.074,0.615,Burn It To The Ground,Nickelback
8.67E-05,0.485,0.911,0,0.092,-5.749,0.0355,89.956,0.55,If Today Was Your Last Day,Nickelback
0.000102,0.446,0.9,1.89E-05,0.0404,-3.541,0.0489,187.961,0.884,When We Stand Together,Nickelback
0.0707,0.947,0.829,0,0.28,-5.337,0.361,129.991,0.837,Fuck Kd,StaRR Lyfe
0.17,0.466,0.72,0,0.315,-6.105,0.348,139.87,0.393,Now I Do What I Want,Lil Zay Poppin
0.342,0.591,0.75,0.363,0.0804,-6.599,0.0479,149.931,0.38,300 Violin Orchestra,Jorge Quintero
0.00574,0.682,0.812,0,0.0553,-2.691,0.118,104.891,0.347,Shape of You (Major Lazer Remix) [feat. Nyla & Kranium],Ed Sheeran
0.181,0.585,0.612,1.03E-05,0.293,-8.341,0.0806,77.487,0.173,Party Monster,The Weeknd
0.00194,0.616,0.908,0.00235,0.0345,-6.867,0.0551,92.984,0.81,U got 2 believe,Paulo Mendonca
0.626,0.682,0.518,0.43,0.0552,-10.089,0.227,118.539,0.963,Sah,Al Massrieen
0.119,0.904,0.517,0.0147,0.176,-7.287,0.0598,96.999,0.722,Oh Devil,Electric Guest
0.00701,0.578,0.866,0,0.257,-3.804,0.0619,128.038,0.619,Shut Up and Dance,WALK THE MOON
0.00173,0.472,0.844,0,0.24,-6.578,0.054,140.034,0.343,Anna Sun,WALK THE MOON
0.0283,0.421,0.831,0,0.464,-5.128,0.107,134.027,0.489,Work This Body,WALK THE MOON
8.39E-05,0.467,0.794,0.00204,0.103,-6.174,0.0349,162.435,0.577,Tightrope,WALK THE MOON
0.000797,0.48,0.826,1.01E-06,0.125,-4.602,0.0397,96,0.701,Different Colors,WALK THE MOON
0.00059,0.594,0.858,3.11E-06,0.0642,-4.339,0.0387,138.021,0.646,Avalanche,WALK THE MOON
0.000366,0.544,0.788,0,0.141,-5.593,0.0474,148.121,0.821,Jenny,WALK THE MOON
